Time (sec), Heater 1 (%),Temperature 1 (degC), Energy balance (degC), FOPDT (degC)
2.037058245420455933e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871644063192735530e+01,5.806695148321759348e+01
2.038381466627120972e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.871621618552353539e+01,5.806621727513569198e+01
2.039746092081069946e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.871598795179164654e+01,5.806546852572228090e+01
2.041080250263214111e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.871576794640463959e+01,5.806474467895992575e+01
2.042444943189620972e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.871554606453184988e+01,5.806401254488146435e+01
2.043863378286361694e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.871531878198601362e+01,5.806326035220570958e+01
2.045277153491973877e+03,7.000000000000000000e+01,5.863600000000000279e+01,5.871509558226205172e+01,5.806251942605974392e+01
2.046602802515029907e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.871488927825208748e+01,5.806183257011888799e+01
2.047947860956192017e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.871468286149666937e+01,5.806114336972655110e+01
2.049208562612533569e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.871449201410450769e+01,5.806050436932840597e+01
2.050441317558288574e+03,7.000000000000000000e+01,5.850699999999999790e+01,5.871430781922003916e+01,5.805988599220999902e+01
2.051652403831481934e+03,7.000000000000000000e+01,5.850699999999999790e+01,5.871412916395365755e+01,5.805928463933084060e+01
2.052892110109329224e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.871394861926495423e+01,5.805867532927658203e+01
2.054170231103897095e+03,7.000000000000000000e+01,5.889399999999999835e+01,5.871376491857620294e+01,5.805805369425475249e+01
2.055384577989578247e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.871359264844551262e+01,5.805746917907017490e+01
2.056628535270690918e+03,7.000000000000000000e+01,5.908700000000000330e+01,5.871341843534634108e+01,5.805687651289382956e+01
2.057861219882965088e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.871324802621774097e+01,5.805629524681044984e+01
2.059299957036972046e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.871305189365273236e+01,5.805562432631354852e+01
2.060511732101440430e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.871288898081104435e+01,5.805506545142702635e+01
2.061714178562164307e+03,7.000000000000000000e+01,5.931300000000000239e+01,5.871272935369643164e+01,5.805451642958345815e+01
2.063000845193862915e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871256075812038944e+01,5.805393501492532238e+01
2.064199555873870850e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871240571997645930e+01,5.805339892629285004e+01
2.065414480686187744e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871225055879864385e+01,5.805286102318267893e+01
2.066626214742660522e+03,7.000000000000000000e+01,5.973100000000000165e+01,5.871209775982657675e+01,5.805232992994402963e+01
2.067912713766098022e+03,7.000000000000000000e+01,5.969899999999999807e+01,5.871193764156362249e+01,5.805177190649329333e+01
2.069120854139328003e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871178922854539906e+01,5.805125329045768012e+01
2.070348364353179932e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871164034757498484e+01,5.805073168003543316e+01
2.071610852241516113e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871148920825032747e+01,5.805020074342370151e+01
2.072851995706558228e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871134256023026410e+01,5.804968419992556505e+01
2.074074013948440552e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871120002310442487e+01,5.804918080909041578e+01
2.075282622575759888e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871106083368192685e+01,5.804868795893421662e+01
2.076551731109619141e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871091656104209733e+01,5.804817575302725174e+01
2.077789747714996338e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.871077765936172455e+01,5.804768128820969508e+01
2.078979112863540649e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871064590253376991e+01,5.804721103529912085e+01
2.080241061687469482e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871050788805348475e+01,5.804671715414982458e+01
2.081455843448638916e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871037674484239233e+01,5.804624661362841209e+01
2.082688507795333862e+03,7.000000000000000000e+01,5.953799999999999670e+01,5.871024536612173961e+01,5.804577399062582543e+01
2.083898003101348877e+03,7.000000000000000000e+01,5.940899999999999892e+01,5.871011809549207783e+01,5.804531494600660579e+01
2.085177321195602417e+03,7.000000000000000000e+01,5.931300000000000239e+01,5.870998522082163618e+01,5.804483441013088907e+01
2.086394538640975952e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870986043906583518e+01,5.804438193197706397e+01
2.087618821620941162e+03,7.000000000000000000e+01,5.934499999999999886e+01,5.870973652782976160e+01,5.804393143359148155e+01
2.088905364513397217e+03,7.000000000000000000e+01,5.950600000000000023e+01,5.870960801615609626e+01,5.804346295213805718e+01
2.090182981014251709e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870948209886131508e+01,5.804300266523802776e+01
2.091402102231979370e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870936350815469496e+01,5.804256799809624567e+01
2.092614390850067139e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870924707452820712e+01,5.804214012385152444e+01
2.093868949890136719e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870912812778686884e+01,5.804170185819126004e+01
2.095085151910781860e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870901430070443894e+01,5.804128134371647718e+01
2.096336897373199463e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870889865158818566e+01,5.804085296738730904e+01
2.097625315904617310e+03,7.000000000000000000e+01,5.963499999999999801e+01,5.870878118741677554e+01,5.804041668273161747e+01
2.098837684154510498e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870867209556070065e+01,5.804001040598410555e+01
2.100053427696228027e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870856408254098824e+01,5.803960709915177318e+01
2.101288082361221313e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870845578823406186e+01,5.803920167928679774e+01
2.102547078132629395e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870834679184486049e+01,5.803879253973997976e+01
2.103845587015151978e+03,7.000000000000000000e+01,5.998899999999999721e+01,5.870823587038972846e+01,5.803837503224029604e+01
2.105079618215560913e+03,7.000000000000000000e+01,5.995700000000000074e+01,5.870813184625865233e+01,5.803798242120054596e+01
2.106341108560562134e+03,7.000000000000000000e+01,6.014999999999999858e+01,5.870802688828928240e+01,5.803758522545570031e+01
2.107567549228668213e+03,7.000000000000000000e+01,6.014999999999999858e+01,5.870792616787616680e+01,5.803720304803196939e+01
2.108786299228668213e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.870782735287633614e+01,5.803682711683243411e+01
2.109999072313308716e+03,7.000000000000000000e+01,6.018299999999999983e+01,5.870773026696355146e+01,5.803645680014259511e+01
2.111278783559799194e+03,7.000000000000000000e+01,6.014999999999999858e+01,5.870762915094780965e+01,5.803607008103462306e+01
2.112485426425933838e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870753504242350118e+01,5.803570920091492269e+01
2.113685509443283081e+03,7.000000000000000000e+01,5.982800000000000296e+01,5.870744261808823694e+01,5.803535386397092566e+01
2.114945480823516846e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870734682357459633e+01,5.803498459882152360e+01
2.116147737264633179e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870725658867195307e+01,5.803463584495970196e+01
2.117360947370529175e+03,7.000000000000000000e+01,5.934499999999999886e+01,5.870716667644057907e+01,5.803428743783064192e+01
2.118559525012969971e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870707896382032231e+01,5.803394667449076394e+01
2.119814062118530273e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870698832796375655e+01,5.803359362847218250e+01
2.121024064540863037e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870690203104618377e+01,5.803325659411422066e+01
2.122248863697052002e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870681578576545689e+01,5.803291888176676139e+01
2.123528551816940308e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.870672684960925380e+01,5.803256969775425489e+01
2.124751288414001465e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870664297834775880e+01,5.803223951479431975e+01
2.125964711427688599e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870656080134034482e+01,5.803191515608278905e+01
2.127168911695480347e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870648027521207268e+01,5.803159648900686562e+01
2.128442671060562134e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870639619575456436e+01,5.803126287669860517e+01
2.129874780416488647e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870630299341610225e+01,5.803089199537630094e+01
2.131126174688339233e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870622268964285695e+01,5.803057151874103425e+01
2.132514746427536011e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870613480609279122e+01,5.803021980137761204e+01
2.133734053850173950e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870605868306154207e+01,5.802991429587634542e+01
2.134934641361236572e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870598467290415101e+01,5.802961649865857652e+01
2.136141433477401733e+03,7.000000000000000000e+01,5.886099999999999710e+01,5.870591121244962096e+01,5.802932014997731613e+01
2.137428923606872559e+03,7.000000000000000000e+01,5.889399999999999835e+01,5.870583385670096277e+01,5.802900725316293773e+01
2.138645393848419189e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870576172063641707e+01,5.802871468475272820e+01
2.139869245290756226e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.870569006862456263e+01,5.802842331882786198e+01
2.141131990432739258e+03,7.000000000000000000e+01,5.899000000000000199e+01,5.870561709607449075e+01,5.802812579192793407e+01
2.142363882064819336e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870554683081184066e+01,5.802783853616949727e+01
2.143572561979293823e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870547876531816200e+01,5.802755954458024945e+01
2.144783591032028198e+03,7.000000000000000000e+01,5.944100000000000250e+01,5.870541142645527088e+01,5.802728281488460738e+01
2.146087318658828735e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870533988144853765e+01,5.802698800790523137e+01
2.147295996189117432e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870527442002355656e+01,5.802671754065103471e+01
2.148515321731567383e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870520921643333168e+01,5.802644743707785580e+01
2.149795348882675171e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870514165690428854e+01,5.802616682439185070e+01
2.151017299890518188e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870507800252318020e+01,5.802590172163139215e+01
2.152235101938247681e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870501536984215818e+01,5.802564019118025840e+01
2.153453490972518921e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870495350152771152e+01,5.802538117725612921e+01
2.154729708433151245e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870488953786605180e+01,5.802511267505368409e+01
2.155983946084976196e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870482750361628632e+01,5.802485156480210549e+01
2.157208539009094238e+03,7.000000000000000000e+01,5.960300000000000153e+01,5.870476771702345786e+01,5.802459924568925231e+01
2.158545611381530762e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870470330870119824e+01,5.802432667560232460e+01
2.159978535890579224e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870463527701275552e+01,5.802403791732272964e+01
2.161191598415374756e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870457847720768996e+01,5.802379614559354337e+01
2.162400066852569580e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870452260572147907e+01,5.802355770745538166e+01
2.163735003709793091e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870446170359127791e+01,5.802329709264475355e+01
2.165004211425781250e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870440458481380119e+01,5.802305198407222520e+01
2.166229869604110718e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870435014217684966e+01,5.802281773363100825e+01
2.167532649993896484e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.870429303498406171e+01,5.802257135266952304e+01
2.168743963718414307e+03,7.000000000000000000e+01,5.985999999999999943e+01,5.870424063211805787e+01,5.802234465718117207e+01
2.169952124357223511e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.870418902387746130e+01,5.802212081974274582e+01
2.171180395603179932e+03,7.000000000000000000e+01,5.934499999999999886e+01,5.870413722187663552e+01,5.802189555484586236e+01
2.172465072631835938e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870408374933714413e+01,5.802166239914392776e+01
2.173687445163726807e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870403353405578173e+01,5.802144285654009792e+01
2.174895648241043091e+03,7.000000000000000000e+01,5.911899999999999977e+01,5.870398452879061324e+01,5.802122804537555112e+01
2.176169587850570679e+03,7.000000000000000000e+01,5.918399999999999750e+01,5.870393352452259705e+01,5.802100387698639850e+01
2.177382094621658325e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870388560811818479e+01,5.802079271772419133e+01
2.178607247829437256e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870383780619323488e+01,5.802058151218175652e+01
2.179900475978851318e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870378800925544738e+01,5.802036089816046172e+01
2.182325357675552368e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870369643032319118e+01,5.801995358760930088e+01
2.184513305187225342e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870361577400143460e+01,5.801959307252732856e+01
2.186293228149414062e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870355151083003875e+01,5.801930459923641337e+01
2.188238862991333008e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870348262145961371e+01,5.801899412548280566e+01
2.189799081325531006e+03,7.000000000000000000e+01,5.928000000000000114e+01,5.870342838527119511e+01,5.801874876581015883e+01
2.191126787662506104e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870338292517169521e+01,5.801854246871305065e+01
2.192398617506027222e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870333996732171045e+01,5.801834698260505263e+01
2.193670973539352417e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.870329756061659054e+01,5.801815347783018950e+01
2.194883666515350342e+03,7.000000000000000000e+01,5.953799999999999670e+01,5.870325766526093503e+01,5.801797094673391086e+01
2.196107992410659790e+03,0.000000000000000000e+00,5.957000000000000028e+01,5.870321789807138657e+01,5.801778852644543605e+01
2.197386872768402100e+03,0.000000000000000000e+00,5.957000000000000028e+01,5.825854918397561732e+01,5.801759995475732268e+01
2.198666226387023926e+03,0.000000000000000000e+00,5.957000000000000028e+01,5.781962680768299379e+01,5.801741331339471230e+01
2.199882719516754150e+03,0.000000000000000000e+00,5.924799999999999756e+01,5.740767351864406010e+01,5.801723767867471793e+01
